TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
3287762,-5.0,343379.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,390.0,549.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3287868,-5.0,537586.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,271.0,507.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-A520F Build/NRD90M
3287940,-20.0,155977.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,290.0,401.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3288157,-5.0,304240.0,,,0.0,-5.0,,,,,100.0,NotFound,52.0,,Found,NotFound,225.0,,153.0,325.0,,,,,,,,Found,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3288416,-10.0,150634.0,0.0,0.0,0.0,-4.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,
3288424,-20.0,800.0,,,9.0,-28.0,12.0,-24.0,,,100.0,Found,15.0,-300.0,New,NotFound,166.0,12.0,317.0,535.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,169.0,Found,New,NotFound,Linux,chrome 64.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,
3288453,-5.0,101016.0,0.0,0.0,1.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,T,F,desktop,rv:11.0
3288601,-35.0,234704.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,484.0,507.0,,,,,,,,New,NotFound,,Samsung/SM-G532M,,,,F,F,F,F,mobile,SM-G532M Build/MMB29T
3288744,-10.0,122967.0,0.0,0.0,-6.0,-34.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,266.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3288823,-5.0,385212.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-G531H Build/LMY48B
3288837,0.0,1684.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,215.0,533.0,,,,,,,,Found,Found,Mac OS X 10_12_5,chrome 63.0,24.0,2880x1800,match_status:2,T,F,T,T,desktop,MacOS
3288844,-5.0,383499.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,153.0,563.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,
3288893,-95.0,162951.0,0.0,0.0,-8.0,-31.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,15.0,567.0,507.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,Moto Z2 Play Build/NPSS26.118-19-14
3288974,-5.0,203619.0,,,4.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,15.0,420.0,549.0,,,,,,,,New,NotFound,iOS 11.2.5,mobile safari generic,32.0,2208x1242,match_status:1,T,F,T,F,mobile,iOS Device
3288993,-15.0,261178.0,,,,,2.0,-33.0,,,100.0,NotFound,52.0,-480.0,New,NotFound,,,,,462.0,14.0,IP_PROXY:ANONYMOUS,11.0,236.0,121.0,Found,New,NotFound,Windows 10,edge 16.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3289051,-5.0,166370.0,0.0,0.0,0.0,-11.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,210.0,,410.0,380.0,,,,,,,,Found,Found,,firefox 58.0,,,,F,F,T,F,desktop,Windows
3289073,-5.0,300249.0,0.0,0.0,7.0,-31.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,15.0,266.0,507.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,LG-K410 Build/LRX22G
3289561,-5.0,313103.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-J510MN Build/MMB29M
3289583,-5.0,126101.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,-300.0,Found,Found,166.0,,100.0,391.0,,,,,,,,Found,Found,Android 5.0,chrome 64.0 for android,24.0,1920x1080,match_status:2,T,F,T,F,mobile,SAMSUNG-SM-G900A Build/LRX21T
3289710,-20.0,48687.0,,,2.0,0.0,,,2.0,0.0,96.2300033569336,NotFound,33.0,-420.0,Unknown,,166.0,,492.0,266.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 64.0,24.0,1440x900,match_status:2,T,F,F,T,desktop,MacOS
3289891,-5.0,305350.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,LG-M700 Build/NMF26X
3289949,-40.0,5301.0,0.0,0.0,-3.0,-27.0,,,0.0,0.0,100.0,NotFound,41.0,-300.0,Found,Found,166.0,13.0,505.0,489.0,,,,,,,,Found,Found,Mac OS X 10_13_2,chrome 63.0,24.0,2880x1800,match_status:2,T,F,T,T,desktop,MacOS
3289987,-5.0,493849.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,15.0,176.0,507.0,,,,,,,,Found,Found,,mobile safari generic,,,,F,F,T,F,mobile,
3290032,-35.0,96864.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,266.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3290036,-5.0,200477.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,,341.0,500.0,,,,,,,,New,NotFound,iOS 11.2.6,mobile safari generic,32.0,1136x640,match_status:1,T,F,F,F,mobile,iOS Device
3290046,-5.0,65792.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3290130,-5.0,271668.0,,,10.0,-7.0,,,0.0,0.0,97.12000274658205,NotFound,52.0,-420.0,New,NotFound,166.0,12.0,636.0,472.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3290264,-25.0,263196.0,,,0.0,-1.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,266.0,127.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3290417,-20.0,377236.0,,,0.0,-11.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3290645,-5.0,671327.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,127.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,
3290652,-5.0,284550.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,15.0,312.0,600.0,,,,,,,,New,NotFound,Android 5.1.1,chrome 43.0 for android,32.0,801x480,match_status:2,T,F,T,F,mobile,SM-J100VPP Build/LMY48B
3290658,-5.0,54750.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,100.0,549.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
3290675,-35.0,137089.0,,,1.0,-5.0,,,0.0,0.0,95.08000183105469,NotFound,62.0,,Unknown,,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,F,F,,rv:11.0
3290736,-25.0,72881.0,,,2.0,-5.0,,,0.0,0.0,95.08000183105469,NotFound,63.0,,Unknown,,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,F,T,desktop,rv:11.0
3290784,-20.0,100398.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,266.0,127.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,LG-X230 Build/MRA58K
3290830,-5.0,391647.0,,,1.0,-22.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-J700M Build/MMB29K
3290980,-5.0,139398.0,,,5.0,0.0,,,0.0,0.0,95.6500015258789,NotFound,33.0,-480.0,New,NotFound,166.0,13.0,548.0,222.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari generic,24.0,2560x1440,match_status:2,T,F,F,F,desktop,MacOS
3291050,0.0,109619.0,,,1.0,0.0,,,0.0,0.0,96.2300033569336,NotFound,,-480.0,New,NotFound,166.0,,548.0,222.0,,,,,,,,Found,Found,Mac OS X 10_9_5,chrome 64.0,24.0,2560x1600,match_status:2,T,F,T,T,desktop,MacOS
3291168,-40.0,90290.0,0.0,0.0,4.0,-34.0,27.0,-49.0,0.0,0.0,100.0,NotFound,11.0,-300.0,Found,Found,166.0,12.0,317.0,600.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,142.0,Found,Found,Found,iOS 11.2.6,mobile safari generic,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
3291209,-5.0,64062.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,266.0,305.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,
3291232,-45.0,466712.0,,,-12.0,-32.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,13.0,266.0,507.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,ALE-L23 Build/HuaweiALE-L23
3291312,-5.0,287537.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,15.0,290.0,401.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Moto G (4) Build/NPJS25.93-14-13
3291362,-5.0,162153.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,33.0,-300.0,Found,Found,166.0,,621.0,500.0,,,,,,,,Found,Found,Mac OS X 10_13_3,safari generic,24.0,1440x900,match_status:2,T,F,T,F,desktop,MacOS
3291364,-5.0,235572.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3291379,-5.0,519643.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,380.0,561.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,F,mobile,G3223 Build/42.0.A.4.167
3291422,-20.0,573.0,0.0,0.0,14.0,-32.0,16.0,-35.0,0.0,0.0,100.0,Found,15.0,-300.0,Found,Found,166.0,12.0,317.0,535.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,169.0,Found,Found,Found,Linux,samsung browser 6.2,32.0,1920x1080,match_status:2,T,F,T,T,mobile,
3291435,-5.0,290784.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,LG-K430 Build/MRA58K
3291579,-5.0,158016.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,266.0,469.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,
3291635,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3291639,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3291666,0.0,136038.0,0.0,0.0,35.0,-8.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,303.0,368.0,,,,,,,,Found,Found,iOS 11.2.5,mobile safari generic,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
3291697,0.0,51404.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,15.0,410.0,272.0,,,,,,,,Found,Found,iOS 10.3.3,chrome 64.0 for ios,32.0,2048x1536,match_status:2,T,F,T,T,mobile,iOS Device
3291703,-10.0,55959.0,0.0,0.0,5.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,192.0,,608.0,590.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,
3292065,-5.0,108173.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,
3292350,-5.0,126178.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,410.0,521.0,,,,,,,,Found,Found,Windows 10,chrome 64.0,24.0,1280x1024,match_status:2,T,F,T,F,desktop,Windows
3292406,-5.0,483205.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,153.0,325.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,F,mobile,5080A Build/MRA58K
3292580,-45.0,417893.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,153.0,563.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,BLL-L23 Build/HUAWEIBLL-L23
3292598,-5.0,283442.0,,,0.0,-20.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,12.0,384.0,507.0,,,,,,,,New,NotFound,,chrome 56.0 for android,,,,F,F,T,F,mobile,E5506
3292604,-5.0,146347.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,,529.0,575.0,,,,,,,,New,NotFound,iOS 9.3.5,mobile safari generic,32.0,1024x768,match_status:1,T,F,F,T,mobile,iOS Device
3292626,-5.0,33196.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,-360.0,Found,Found,166.0,,542.0,333.0,,,,,,,,Found,Found,Mac OS X 10_13_3,chrome 63.0,24.0,4096x2304,match_status:2,T,F,T,F,desktop,MacOS
3292700,0.0,65816.0,,,11.0,-14.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,12.0,321.0,222.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari generic,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
3292958,-5.0,83037.0,,,2.0,0.0,,,,,100.0,NotFound,33.0,-360.0,New,NotFound,166.0,15.0,352.0,500.0,,,,,,,,New,NotFound,iOS 11.2.5,mobile safari generic,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3292970,-5.0,984945.0,,,7.0,-10.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,15.0,352.0,549.0,,,,,,,,New,NotFound,iOS 11.2.2,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3293079,-5.0,349524.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,-360.0,Found,Found,166.0,,621.0,611.0,,,,,,,,Found,Found,iOS 11.2.5,mobile safari generic,32.0,1334x750,match_status:1,T,F,T,F,mobile,iOS Device
3293131,-5.0,193826.0,0.0,0.0,0.0,-6.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,121.0,,252.0,142.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,
3293158,-5.0,484739.0,0.0,0.0,3.0,-9.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,607.0,561.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3293525,-20.0,614894.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Moto G (5) Build/NPP25.137-93
3293531,-20.0,311285.0,,,0.0,-16.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,15.0,384.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3293688,-10.0,278389.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,15.0,266.0,127.0,,,,,,,,Found,Found,,samsung browser generic,,,,F,F,T,F,mobile,SAMSUNG SM-G930F Build/NRD90M
3293850,-5.0,214201.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,610.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3294340,-5.0,8115.0,0.0,0.0,8.0,-10.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,410.0,533.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1920x1200,match_status:2,T,F,T,T,desktop,Windows
3294751,-5.0,55143.0,0.0,0.0,0.0,-10.0,,,0.0,0.0,100.0,NotFound,52.0,-420.0,Found,Found,166.0,,495.0,472.0,,,,,,,,Found,Found,Windows 10,chrome 64.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3294778,0.0,1640.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,193.0,533.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,rv:11.0
3294800,-10.0,80910.0,0.0,0.0,1.0,-10.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,firefox 58.0,,,,F,F,T,F,desktop,Windows
3294863,-20.0,225172.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3294945,-5.0,282684.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,
3295083,-5.0,140935.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,410.0,266.0,,,,,,,,New,NotFound,Windows 7,chrome 64.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3295200,-5.0,49793.0,0.0,0.0,18.0,-31.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,225.0,,585.0,507.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
3295214,0.0,78460.0,,,0.0,-1.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,312.0,186.0,,,,,,,,New,NotFound,Mac OS X 10_13_3,chrome 64.0,24.0,2880x1800,match_status:2,T,F,T,T,desktop,MacOS
3295306,-10.0,369391.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,649.0,305.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-A300M
3295340,-5.0,450560.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,469.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3295356,-5.0,503967.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-J510MN Build/MMB29M
3295433,-5.0,169786.0,0.0,0.0,-10.0,-30.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,15.0,266.0,507.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,5080A Build/MRA58K
3295481,0.0,2295.0,0.0,0.0,0.0,-9.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,409.0,533.0,,,,,,,,Found,Found,iOS 10.3.3,mobile safari generic,32.0,2048x1536,,T,F,T,T,mobile,iOS Device
3295602,-20.0,533265.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,595.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3295722,-5.0,87701.0,,,18.0,-16.0,,,0.0,0.0,95.6500015258789,NotFound,33.0,-420.0,New,NotFound,166.0,13.0,440.0,324.0,,,,,,,,Found,Found,Mac OS X 10_11_6,safari generic,24.0,1280x800,match_status:2,T,F,F,F,desktop,MacOS
3295741,-5.0,79460.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-480.0,New,NotFound,166.0,,193.0,177.0,,,,,,,,New,NotFound,Mac OS X 10_13_3,safari generic,24.0,4096x2304,match_status:2,T,F,F,F,desktop,MacOS
3295841,-5.0,55463.0,0.0,0.0,1.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,410.0,368.0,,,,,,,,Found,Found,Windows 7,chrome 64.0,24.0,1680x1050,match_status:2,T,F,T,F,desktop,Windows
3295847,-5.0,311305.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,410.0,368.0,,,,,,,,Found,Found,Windows 7,chrome 64.0,24.0,1680x1050,match_status:2,T,F,T,F,desktop,Windows
3296195,-5.0,45063.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-420.0,Found,Found,166.0,,215.0,153.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1280x768,match_status:2,T,F,T,T,desktop,Windows
3296309,-25.0,325519.0,,,1.0,-9.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,15.0,414.0,561.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3296392,-5.0,180912.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,13.0,339.0,533.0,,,,,,,,New,NotFound,iOS 11.2.6,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3296501,-10.0,546160.0,,,1.0,-41.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,15.0,585.0,507.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-A310F Build/NRD90M
3296502,-5.0,141596.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,24.0,-300.0,Found,Found,166.0,,100.0,535.0,,,,,,,,Found,Found,Mac OS X 10_13_2,safari generic,24.0,1920x1080,match_status:2,T,F,T,T,desktop,MacOS
3296772,-5.0,2936.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,,216.0,161.0,,,,,,,,New,NotFound,Mac OS X 10_13_2,safari generic,24.0,2560x1600,match_status:2,T,F,F,T,desktop,MacOS
3296818,-5.0,288023.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3296844,-5.0,18049.0,0.0,-13.0,0.0,-10.0,,,0.0,-13.0,100.0,Found,52.0,540.0,Found,Found,106.0,11.0,410.0,444.0,,,,,,,,Found,Found,Windows 7,chrome 64.0,24.0,2880x1800,match_status:2,T,F,T,F,desktop,Windows
3296906,-5.0,256891.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,529.0,549.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
3297020,-5.0,3655.0,0.0,0.0,4.0,-28.0,32.0,-33.0,0.0,0.0,100.0,Found,55.0,-300.0,Found,Found,166.0,12.0,122.0,214.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,142.0,Found,Found,Found,iOS 11.2.5,mobile safari generic,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
3297029,-10.0,3655.0,0.0,0.0,4.0,-28.0,32.0,-33.0,0.0,0.0,100.0,Found,55.0,-300.0,Found,Found,166.0,12.0,122.0,214.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,142.0,Found,Found,Found,iOS 11.2.5,mobile safari generic,32.0,1334x750,,T,F,T,T,mobile,iOS Device
3297167,-20.0,169149.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,13.0,266.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3297253,-5.0,11422.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-360.0,New,NotFound,166.0,,529.0,214.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,safari generic,24.0,1440x900,match_status:2,T,F,F,T,desktop,MacOS
3297271,-20.0,255879.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3297425,-5.0,83490.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3297459,0.0,5395.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,312.0,597.0,,,,,,,,Found,Found,Android 7.0,chrome 64.0 for android,24.0,1280x720,match_status:2,T,F,T,T,mobile,SM-J727VPP Build/NRD90M
3297461,0.0,3060.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,529.0,161.0,,,,,,,,Found,Found,Linux,chrome 64.0,24.0,2560x1440,match_status:2,T,F,T,T,desktop,
3297668,-5.0,153840.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,,454.0,600.0,,,,,,,,New,NotFound,Mac OS X 10_13_3,safari generic,24.0,2880x1800,match_status:1,T,F,F,F,desktop,MacOS
3297683,0.0,1212.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,474.0,161.0,,,,,,,,Found,Found,Mac OS X 10_13_2,chrome 63.0,24.0,2560x1600,match_status:2,T,F,T,T,desktop,MacOS
3297764,-5.0,36941.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,,529.0,278.0,,,,,,,,New,NotFound,Mac OS X 10_12_3,chrome 64.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,MacOS
